company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoName,,c15,,,,Mr. Bakish
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoName,,c16,,,,Mr. McCarthy
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToNonPeoNeoCompFnTextBlock,,c0,,,,"(3)To calculate CAP for 2024 in accordance with applicable SEC rules, the following amounts were either added to or deducted from the applicable SCT Total as noted below:"
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c17,,,,-15081642
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c18,,,,-8044141
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c19,,,,-4788745
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c20,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c21,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c22,,,,759859
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,AdjToCompAmt,usd,c23,,,,15067967
