company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,Additional402vDisclosureTextBlock,,c-1,,2025-01-01,2025-12-31,"The amounts shown for Compensation Actually Paid have been calculated in accordance with Item 402(v) of Regulation S-K and do not reflect compensation actually earned, realized, or received by the Company’s NEOs. These amounts reflect the ""Summary Compensation Table"" total compensation, with certain adjustments as described in footnote 3 below."
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToPeoCompFnTextBlock,,c-1,,2025-01-01,2025-12-31,"For 2025, Compensation Actually Paid reflects the exclusions and inclusions of certain amounts for the PEOs and the Non-PEO NEOs as set forth below. Equity values are calculated in accordance with FASB ASC Topic 718. Amounts in the Exclusion of Stock Awards column are the totals from the Stock Awards column set forth in the ""Summary Compensation Table."" Amounts in the Exclusion of Change in Pension Value column reflect the amounts, if any, attributable to the Change in Pension Value reported in the ""Summary Compensation Table."" There are no amounts reported in the Inclusion of Pension Service Cost, because with limited exceptions specified in the Pension Plans, we “froze” our defined benefit pension plans as of December 31, 2010, as described under the heading “—Pension Benefits.”"
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoTotalCompAmt,iso4217:USD,c-2,ecd:IndividualAxis=lumn:KathleenJohnsonMember,2025-01-01,2025-12-31,24936641
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToCompAmt,iso4217:USD,c-15,ecd:IndividualAxis=lumn:KathleenJohnsonMember;ecd:AdjToCompAxis=ecd:AggtChngPnsnValInSummryCompstnTblForAplblYrMember;ecd:ExecutiveCategoryAxis=ecd:PeoMember,2025-01-01,2025-12-31,—
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToCompAmt,iso4217:USD,c-16,ecd:IndividualAxis=lumn:KathleenJohnsonMember;ecd:AdjToCompAxis=ecd:EqtyAwrdsInSummryCompstnTblForAplblYrMember;ecd:ExecutiveCategoryAxis=ecd:PeoMember,2025-01-01,2025-12-31,-18590663
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToCompAmt,iso4217:USD,c-17,ecd:IndividualAxis=lumn:KathleenJohnsonMember;ecd:AdjToCompAxis=ecd:AggtPnsnAdjsSvcCstMember;ecd:ExecutiveCategoryAxis=ecd:PeoMember,2025-01-01,2025-12-31,—
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToCompAmt,iso4217:USD,c-18,ecd:IndividualAxis=lumn:KathleenJohnsonMember;ecd:AdjToCompAxis=ecd:EqtyAwrdsAdjsExclgValRprtdInSummryCompstnTblMember;ecd:ExecutiveCategoryAxis=ecd:PeoMember,2025-01-01,2025-12-31,53010718
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoActuallyPaidCompAmt,iso4217:USD,c-2,ecd:IndividualAxis=lumn:KathleenJohnsonMember,2025-01-01,2025-12-31,59356696
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,NonPeoNeoAvgTotalCompAmt,iso4217:USD,c-1,,2025-01-01,2025-12-31,6979760
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,AdjToCompAmt,iso4217:USD,c-19,ecd:AdjToCompAxis=ecd:AggtChngPnsnValInSummryCompstnTblForAplblYrMember;ecd:ExecutiveCategoryAxis=ecd:NonPeoNeoMember,2025-01-01,2025-12-31,—
