company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoTotalCompAmt,iso4217:USD,P01_01_2024To12_31_2024_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2024-01-01,2024-12-31,—
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoTotalCompAmt,iso4217:USD,P01_01_2024To12_31_2024_RobertEJordanMemberecdIndividualAxis,ecd:IndividualAxis=luv:RobertE.JordanMember,2024-01-01,2024-12-31,10562384
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoActuallyPaidCompAmt,iso4217:USD,P01_01_2024To12_31_2024_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2024-01-01,2024-12-31,—
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoActuallyPaidCompAmt,iso4217:USD,P01_01_2024To12_31_2024_RobertEJordanMemberecdIndividualAxis,ecd:IndividualAxis=luv:RobertE.JordanMember,2024-01-01,2024-12-31,9346471
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,NonPeoNeoAvgTotalCompAmt,iso4217:USD,P01_01_2024To12_31_2024,,2024-01-01,2024-12-31,4492735
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,NonPeoNeoAvgCompActuallyPaidAmt,iso4217:USD,P01_01_2024To12_31_2024,,2024-01-01,2024-12-31,3829717
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,TotalShareholderRtnAmt,iso4217:USD,P01_01_2024To12_31_2024,,2024-01-01,2024-12-31,66
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeerGroupTotalShareholderRtnAmt,iso4217:USD,P01_01_2024To12_31_2024,,2024-01-01,2024-12-31,63
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,CoSelectedMeasureAmt,xbrli:pure,P01_01_2024To12_31_2024,,2024-01-01,2024-12-31,0.03
Southwest Airlines,92380,0001193125-26-127237,d121727ddef14a.htm,https://www.sec.gov/Archives/edgar/data/92380/000119312526127237/d121727ddef14a.htm,evidence/accession_materials/southwest_airlines_92380_000119312526127237/d121727ddef14a.htm,f9fe5ceb34c9f1620007de3eecbf97a58c808241c1c4c769af3b2060a72723c9,ecd,PeoTotalCompAmt,iso4217:USD,P01_01_2023To12_31_2023_GaryCKellyMemberecdIndividualAxis,ecd:IndividualAxis=luv:GaryC.KellyMember,2023-01-01,2023-12-31,—
